Symbol,Date,Expiry,Option type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover * in  ₹ Lakhs,Premium Turnover ** in ₹ Lakhs,Open Int,Change in OI,Underlying Value  
IDEA,26-Jul-2023,27-Jul-2023,CE,4.00,-,-,-,3.00,-,4.75,-,-,-,-,-,8.75
IDEA,26-Jul-2023,27-Jul-2023,CE,5.00,-,-,-,2.70,2.70,3.75,-,-,-,480000.00,-,8.75
IDEA,26-Jul-2023,27-Jul-2023,CE,6.00,2.10,2.10,2.10,2.10,2.10,2.75,1.00,6.48,1.68,480000.00,-80000.00,8.75
IDEA,26-Jul-2023,27-Jul-2023,CE,7.00,1.05,2.00,1.00,1.75,2.00,1.75,190.00,1243.56,179.56,15520000.00,-6400000.00,8.75
IDEA,26-Jul-2023,27-Jul-2023,CE,8.00,0.15,1.05,0.10,0.70,1.00,0.70,2003.00,13374.08,554.88,52720000.00,-19760000.00,8.75
IDEA,26-Jul-2023,27-Jul-2023,CE,9.00,0.05,0.30,0.05,0.20,0.25,0.20,1721.00,12565.56,174.36,42960000.00,-27360000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,10.00,0.15,0.65,0.15,0.45,0.60,0.45,1663.00,13804.80,500.80,48960000.00,18000000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,11.00,0.10,0.40,0.05,0.30,0.35,0.30,520.00,4677.12,101.12,18720000.00,9760000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,12.00,0.05,0.30,0.05,0.20,0.30,0.20,175.00,1705.00,25.00,12960000.00,6640000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,13.00,0.05,0.20,0.05,0.15,0.15,0.15,202.00,2119.24,18.44,14160000.00,8240000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,6.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,5.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,4.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,5.00,3.50,3.70,3.50,3.65,3.70,3.65,6.00,41.44,17.44,480000.00,480000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,6.00,2.50,2.50,2.50,2.50,2.50,2.50,4.00,27.20,8.00,2000000.00,320000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,7.00,1.15,2.20,1.15,2.00,2.20,2.00,185.00,1269.96,233.96,19760000.00,3680000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,8.00,0.60,1.40,0.55,1.15,1.40,1.15,1459.00,10307.12,969.52,61520000.00,1440000.00,8.75
IDEA,26-Jul-2023,31-Aug-2023,CE,9.00,0.30,0.95,0.25,0.70,0.95,0.70,2660.00,20260.60,1108.60,79120000.00,33120000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,10.00,0.30,0.75,0.25,0.60,0.75,0.60,43.00,361.72,17.72,2960000.00,1040000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,11.00,0.25,0.50,0.25,0.45,0.50,0.45,7.00,63.56,1.96,320000.00,320000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,12.00,0.15,0.30,0.15,0.30,0.30,0.30,7.00,68.52,1.32,560000.00,560000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,13.00,0.10,0.25,0.10,0.20,0.25,0.20,12.00,126.24,1.44,2160000.00,480000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,2.00,-,-,-,5.50,-,6.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,3.00,-,-,-,4.50,-,5.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,4.00,-,-,-,3.55,-,4.80,-,-,-,-,-,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,5.00,-,-,-,2.65,-,3.85,-,-,-,-,-,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,6.00,-,-,-,0.55,0.55,2.90,-,-,-,640000.00,-,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,7.00,1.90,1.90,1.90,1.90,1.90,1.90,4.00,28.48,6.08,2720000.00,320000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,8.00,0.90,1.50,0.85,1.30,1.50,1.30,15.00,107.92,11.92,8160000.00,240000.00,8.75
IDEA,26-Jul-2023,28-Sep-2023,CE,9.00,0.45,1.05,0.45,0.80,1.05,0.80,44.00,339.24,22.44,3840000.00,1520000.00,8.75
IDEA,27-Jul-2023,27-Jul-2023,CE,10.00,0.05,0.05,0.05,0.05,0.05,8.50,42.00,337.68,1.68,29760000.00,160000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,11.00,0.05,0.05,0.05,0.05,0.05,8.50,2.00,17.68,0.08,14720000.00,80000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,12.00,-,-,-,0.05,0.05,8.50,-,-,-,2800000.00,-,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,13.00,-,-,-,0.05,0.05,8.50,-,-,-,3280000.00,-,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,14.00,0.05,0.05,0.05,0.05,0.05,8.50,4.00,44.96,0.16,320000.00,320000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,2.00,6.90,6.90,6.80,6.80,6.80,8.50,8.00,56.80,44.00,480000.00,-160000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,3.00,5.90,5.90,5.80,5.80,5.80,8.50,8.00,56.80,37.60,480000.00,-160000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,4.00,-,-,-,3.00,-,8.50,-,-,-,-,-,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,5.00,-,-,-,2.70,2.70,8.50,-,-,-,480000.00,-,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,6.00,2.75,2.75,2.50,2.55,2.55,8.50,6.00,41.12,12.32,400000.00,-80000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,7.00,1.90,1.90,1.30,1.40,1.45,8.50,114.00,775.40,137.00,11200000.00,-4320000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,8.00,0.95,0.95,0.35,0.45,0.50,8.50,578.00,3948.80,249.60,30480000.00,-22240000.00,8.50
IDEA,27-Jul-2023,27-Jul-2023,CE,9.00,0.25,0.25,0.05,0.05,0.05,8.50,906.00,6578.84,55.64,37200000.00,-5760000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,10.00,0.50,0.65,0.25,0.30,0.30,0.30,2383.00,19772.60,708.60,69600000.00,20640000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,11.00,0.40,0.40,0.15,0.20,0.20,0.20,1260.00,11316.96,228.96,28960000.00,10240000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,12.00,0.30,0.30,0.10,0.10,0.10,0.10,643.00,6257.80,85.00,20320000.00,7360000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,13.00,0.20,0.20,0.05,0.10,0.10,0.10,205.00,2149.56,17.56,16400000.00,2240000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,14.00,0.15,0.15,0.05,0.10,0.05,0.10,42.00,473.32,2.92,1680000.00,1680000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,6.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,5.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,4.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,5.00,-,-,-,3.65,3.70,3.55,-,-,-,480000.00,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,6.00,-,-,-,2.50,2.50,2.60,-,-,-,2000000.00,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,7.00,2.05,2.05,1.60,1.70,1.60,1.70,75.00,526.00,106.00,19760000.00,-,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,8.00,1.35,1.40,0.80,0.85,0.85,0.85,561.00,4031.56,441.16,59600000.00,-1920000.00,8.50
IDEA,27-Jul-2023,31-Aug-2023,CE,9.00,0.75,0.90,0.45,0.50,0.50,0.50,1889.00,14461.60,860.80,108880000.00,29760000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,10.00,0.60,0.70,0.45,0.45,0.45,0.45,25.00,211.00,11.00,3520000.00,560000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,11.00,0.45,0.45,0.35,0.35,0.35,0.25,7.00,63.84,2.24,640000.00,320000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,12.00,0.30,0.30,0.20,0.25,0.25,0.15,23.00,225.52,4.72,960000.00,400000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,13.00,0.20,0.20,0.15,0.20,0.20,0.10,11.00,115.96,1.56,2080000.00,-80000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,14.00,0.15,0.15,0.10,0.15,0.15,0.15,6.00,67.76,0.56,400000.00,400000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,2.00,-,-,-,5.50,-,6.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,3.00,-,-,-,4.50,-,5.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,4.00,-,-,-,3.55,-,4.55,-,-,-,-,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,5.00,-,-,-,2.65,-,3.60,-,-,-,-,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,6.00,-,-,-,0.55,0.55,2.65,-,-,-,640000.00,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,7.00,-,-,-,1.90,1.90,1.85,-,-,-,2720000.00,-,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,8.00,2.00,2.00,1.00,1.10,1.10,1.20,12.00,88.56,11.76,8240000.00,80000.00,8.50
IDEA,27-Jul-2023,28-Sep-2023,CE,9.00,0.85,0.85,0.70,0.70,0.70,0.70,16.00,124.64,9.44,3920000.00,80000.00,8.50
IDEA,28-Jul-2023,31-Aug-2023,CE,10.00,0.30,0.30,0.20,0.25,0.25,0.25,1079.00,8839.52,207.52,78880000.00,9280000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,11.00,0.15,0.15,0.10,0.15,0.15,0.15,269.00,2399.12,31.92,32320000.00,3360000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,12.00,0.10,0.15,0.05,0.10,0.10,0.10,563.00,5449.72,44.92,32560000.00,12240000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,13.00,0.05,0.10,0.05,0.05,0.05,0.05,56.00,584.76,2.36,20160000.00,3760000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,14.00,0.05,0.10,0.05,0.05,0.05,0.05,52.00,584.52,2.12,4800000.00,3120000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,6.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,5.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,4.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,5.00,-,-,-,3.65,3.70,3.40,-,-,-,480000.00,-,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,6.00,2.40,2.40,2.40,2.40,2.40,2.45,1.00,6.72,1.92,1920000.00,-80000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,7.00,1.45,1.55,1.45,1.50,1.50,1.50,35.00,237.44,41.44,19920000.00,160000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,8.00,0.85,0.85,0.70,0.75,0.75,0.75,446.00,3119.52,265.12,55520000.00,-4080000.00,8.35
IDEA,28-Jul-2023,31-Aug-2023,CE,9.00,0.50,0.50,0.35,0.40,0.40,0.40,1443.00,10852.64,463.04,121040000.00,12160000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,10.00,0.45,0.45,0.40,0.45,0.45,0.45,19.00,158.24,6.24,4240000.00,720000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,11.00,0.30,0.30,0.25,0.25,0.25,0.20,16.00,144.12,3.32,1440000.00,800000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,12.00,0.15,0.20,0.15,0.20,0.20,0.15,3.00,29.24,0.44,1040000.00,80000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,13.00,0.15,0.15,0.15,0.15,0.15,0.15,3.00,31.56,0.36,2160000.00,80000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,14.00,0.10,0.15,0.10,0.10,0.10,0.10,6.00,67.72,0.52,640000.00,240000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,2.00,-,-,-,5.50,-,6.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,3.00,-,-,-,4.50,-,5.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,4.00,-,-,-,3.55,-,4.40,-,-,-,-,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,5.00,-,-,-,2.65,-,3.45,-,-,-,-,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,6.00,-,-,-,0.55,0.55,2.50,-,-,-,640000.00,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,7.00,-,-,-,1.90,1.90,1.70,-,-,-,2720000.00,-,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,8.00,1.10,1.10,0.95,1.05,1.05,1.05,17.00,122.72,13.92,8880000.00,640000.00,8.35
IDEA,28-Jul-2023,28-Sep-2023,CE,9.00,0.60,0.65,0.60,0.65,0.65,0.65,12.00,92.24,5.84,4400000.00,480000.00,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,10.00,0.60,0.65,0.60,0.65,0.65,0.65,9.00,76.40,4.40,720000.00,720000.00,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,11.00,0.80,0.95,0.45,0.45,0.45,0.35,5.00,46.52,2.52,160000.00,160000.00,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,12.00,0.35,0.35,0.35,0.35,0.35,0.25,1.00,9.88,0.28,80000.00,80000.00,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,13.00,0.25,0.25,0.20,0.20,0.20,0.20,2.00,21.16,0.36,160000.00,160000.00,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,14.00,-,-,-,0.10,-,0.10,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,4.00,-,-,-,4.60,-,4.45,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,5.00,-,-,-,3.65,-,3.50,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,6.00,-,-,-,2.75,-,2.60,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,7.00,-,-,-,2.00,-,1.90,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,8.00,-,-,-,1.40,-,1.30,-,-,-,-,-,8.35
IDEA,28-Jul-2023,26-Oct-2023,CE,9.00,0.90,0.90,0.90,0.90,0.90,0.85,1.00,7.92,0.72,80000.00,80000.00,8.35
IDEA,31-Jul-2023,31-Aug-2023,CE,10.00,0.20,0.30,0.15,0.20,0.20,0.20,1726.00,14112.20,304.20,77520000.00,-1360000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,11.00,0.15,0.20,0.10,0.15,0.15,0.15,198.00,1765.88,23.48,32880000.00,560000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,12.00,0.10,0.15,0.05,0.10,0.10,0.10,166.00,1606.72,13.12,36240000.00,3680000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,13.00,0.05,0.10,0.05,0.05,0.05,0.05,143.00,1493.12,5.92,21680000.00,1520000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,14.00,0.05,0.05,0.05,0.05,0.05,-,3.00,33.72,0.12,4800000.00,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,6.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,5.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,4.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,5.00,-,-,-,3.65,3.70,3.35,-,-,-,480000.00,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,6.00,-,-,-,2.40,2.40,2.35,-,-,-,1920000.00,-,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,7.00,1.45,1.70,1.45,1.45,1.45,1.45,44.00,300.36,53.96,17920000.00,-2000000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,8.00,0.75,0.90,0.70,0.75,0.70,0.75,702.00,4944.28,451.48,53600000.00,-1920000.00,8.30
IDEA,31-Jul-2023,31-Aug-2023,CE,9.00,0.40,0.50,0.35,0.40,0.35,0.40,861.00,6482.68,283.48,122880000.00,1840000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,10.00,0.45,0.45,0.40,0.40,0.40,0.40,16.00,133.40,5.40,4080000.00,-160000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,11.00,0.30,0.30,0.30,0.30,0.30,0.20,2.00,18.08,0.48,1520000.00,80000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,12.00,0.20,0.20,0.20,0.20,0.20,0.10,9.00,87.84,1.44,1440000.00,400000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,13.00,0.15,0.15,0.15,0.15,0.15,0.05,1.00,10.52,0.12,2240000.00,80000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,14.00,0.10,0.10,0.10,0.10,0.10,0.10,3.00,33.84,0.24,880000.00,240000.00,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,2.00,-,-,-,5.50,-,6.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,3.00,-,-,-,4.50,-,5.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,4.00,-,-,-,3.55,-,4.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,5.00,-,-,-,2.65,-,3.40,-,-,-,-,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,6.00,-,-,-,0.55,0.55,2.45,-,-,-,640000.00,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,7.00,1.70,1.70,1.70,1.70,1.70,1.65,1.00,6.96,1.36,2720000.00,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,8.00,1.05,1.05,1.05,1.05,1.05,1.05,2.00,14.48,1.68,8880000.00,-,8.30
IDEA,31-Jul-2023,28-Sep-2023,CE,9.00,0.70,0.70,0.65,0.65,0.65,0.60,8.00,61.88,4.28,4480000.00,80000.00,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,10.00,-,-,-,0.65,0.65,0.50,-,-,-,720000.00,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,11.00,0.50,0.50,0.50,0.50,0.50,0.35,3.00,27.60,1.20,400000.00,240000.00,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,12.00,-,-,-,0.35,0.35,0.20,-,-,-,80000.00,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,13.00,-,-,-,0.20,0.20,0.15,-,-,-,160000.00,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,14.00,-,-,-,0.10,-,0.10,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,3.00,-,-,-,5.55,-,5.35,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,4.00,-,-,-,4.60,-,4.40,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,5.00,-,-,-,3.65,-,3.45,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,6.00,-,-,-,2.75,-,2.55,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,7.00,-,-,-,2.00,-,1.80,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,8.00,-,-,-,1.40,-,1.25,-,-,-,-,-,8.30
IDEA,31-Jul-2023,26-Oct-2023,CE,9.00,-,-,-,0.90,0.90,0.80,-,-,-,80000.00,-,8.30
IDEA,01-Aug-2023,31-Aug-2023,CE,10.00,0.20,0.20,0.15,0.15,0.15,0.15,655.00,5343.92,103.92,80880000.00,3360000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,11.00,0.10,0.15,0.10,0.10,0.10,0.10,67.00,595.76,6.16,33360000.00,480000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,12.00,0.10,0.10,0.05,0.05,0.05,0.05,21.00,202.76,1.16,36320000.00,80000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,13.00,0.05,0.10,0.05,0.05,0.05,0.05,53.00,553.36,2.16,23120000.00,1440000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,14.00,0.05,0.05,0.05,0.05,0.05,-,1.00,11.24,0.04,4800000.00,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,6.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,5.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,4.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,5.00,-,-,-,3.65,3.70,3.30,-,-,-,480000.00,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,6.00,-,-,-,2.40,2.40,2.30,-,-,-,1920000.00,-,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,7.00,1.50,1.50,1.40,1.40,1.40,1.40,91.00,617.72,108.12,13040000.00,-4880000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,8.00,0.75,0.75,0.65,0.70,0.70,0.70,325.00,2266.80,186.80,56000000.00,2400000.00,8.25
IDEA,01-Aug-2023,31-Aug-2023,CE,9.00,0.40,0.40,0.30,0.35,0.35,0.35,581.00,4344.76,161.56,130160000.00,7280000.00,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,10.00,0.40,0.40,0.40,0.40,0.40,0.35,3.00,24.96,0.96,4320000.00,240000.00,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,11.00,-,-,-,0.30,0.30,0.20,-,-,-,1520000.00,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,12.00,-,-,-,0.20,0.20,0.10,-,-,-,1440000.00,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,13.00,0.15,0.15,0.15,0.15,0.15,0.15,1.00,10.52,0.12,2320000.00,80000.00,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,14.00,0.10,0.10,0.10,0.10,0.10,0.05,1.00,11.28,0.08,960000.00,80000.00,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,2.00,-,-,-,5.50,-,6.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,3.00,-,-,-,4.50,-,5.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,4.00,-,-,-,3.55,-,4.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,5.00,-,-,-,2.65,-,3.35,-,-,-,-,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,6.00,-,-,-,0.55,0.55,2.40,-,-,-,640000.00,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,7.00,1.65,1.65,1.65,1.65,1.65,1.60,1.00,6.92,1.32,2720000.00,-,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,8.00,1.00,1.00,0.90,0.90,0.90,1.00,4.00,28.64,3.04,9040000.00,160000.00,8.25
IDEA,01-Aug-2023,28-Sep-2023,CE,9.00,0.60,0.60,0.55,0.60,0.60,0.60,5.00,38.36,2.36,4800000.00,320000.00,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,10.00,0.60,0.60,0.60,0.60,0.60,0.50,3.00,25.44,1.44,880000.00,160000.00,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,11.00,-,-,-,0.50,0.50,0.30,-,-,-,400000.00,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,12.00,-,-,-,0.35,0.35,0.20,-,-,-,80000.00,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,13.00,-,-,-,0.20,0.20,0.10,-,-,-,160000.00,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,14.00,-,-,-,0.10,-,0.10,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,3.00,-,-,-,5.55,-,5.30,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,4.00,-,-,-,4.60,-,4.35,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,5.00,-,-,-,3.65,-,3.40,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,6.00,-,-,-,2.75,-,2.50,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,7.00,-,-,-,2.00,-,1.75,-,-,-,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,8.00,1.10,1.15,1.10,1.15,1.15,1.20,2.00,14.60,1.80,-,-,8.25
IDEA,01-Aug-2023,26-Oct-2023,CE,9.00,-,-,-,0.90,0.90,0.80,-,-,-,80000.00,-,8.25
IDEA,02-Aug-2023,31-Aug-2023,CE,10.00,0.15,0.20,0.10,0.10,0.10,0.10,482.00,3905.36,49.36,86400000.00,5520000.00,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,11.00,0.10,0.10,0.05,0.10,0.05,0.10,95.00,843.36,7.36,31040000.00,-2320000.00,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,12.00,0.05,0.10,0.05,0.05,0.05,0.05,255.00,2458.72,10.72,37280000.00,960000.00,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,13.00,0.05,0.05,0.05,0.05,0.05,-,9.00,93.96,0.36,23520000.00,400000.00,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,14.00,-,-,-,0.05,0.05,-,-,-,-,4800000.00,-,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,2.00,-,-,-,5.05,-,5.95,-,-,-,-,-,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,3.00,-,-,-,4.10,-,4.95,-,-,-,-,-,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,4.00,-,-,-,3.15,-,3.95,-,-,-,-,-,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,5.00,-,-,-,3.65,3.70,2.95,-,-,-,480000.00,-,7.90
IDEA,02-Aug-2023,31-Aug-2023,CE,6.00,-,-,-,2.40,2.40,2.00,-,-,-,1920000.00,-,7.90
